hospital_pk,collection_week,state,ccn,hospital_name,address,city,zip,hospital_subtype,fips_code,is_metro_micro,total_beds_7_day_avg,all_adult_hospital_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_avg,inpatient_beds_used_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_avg,inpatient_beds_used_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_covid_7_day_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,icu_beds_used_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_avg,staffed_icu_adult_patients_confirmed_covid_7_day_avg,total_patients_hospitalized_confirmed_influenza_7_day_avg,icu_patients_confirmed_influenza_7_day_avg,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_avg,total_beds_7_day_sum,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_beds_7_day_sum,inpatient_beds_used_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_sum,inpatient_beds_used_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_covid_7_day_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,total_staffed_adult_icu_beds_7_day_sum,icu_beds_used_7_day_sum,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_sum,staffed_icu_adult_patients_confirmed_covid_7_day_sum,total_patients_hospitalized_confirmed_influenza_7_day_sum,icu_patients_confirmed_influenza_7_day_sum,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_sum,total_beds_7_day_coverage,all_adult_hospital_beds_7_day_coverage,all_adult_hospital_inpatient_beds_7_day_coverage,inpatient_beds_used_7_day_coverage,all_adult_hospital_inpatient_bed_occupied_7_day_coverage,inpatient_beds_used_covid_7_day_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_adult_patients_hospitalized_confirmed_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_covid_7_day_coverage,inpatient_beds_7_day_coverage,total_icu_beds_7_day_coverage,total_staffed_adult_icu_beds_7_day_coverage,icu_beds_used_7_day_coverage,staffed_adult_icu_bed_occupancy_7_day_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_coverage,staffed_icu_adult_patients_confirmed_covid_7_day_coverage,total_patients_hospitalized_confirmed_influenza_7_day_coverage,icu_patients_confirmed_influenza_7_day_coverage,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_coverage,previous_day_admission_adult_covid_confirmed_7_day_sum,previous_day_admission_adult_covid_confirmed_18-19_7_day_sum,previous_day_admission_adult_covid_confirmed_20-29_7_day_sum,previous_day_admission_adult_covid_confirmed_30-39_7_day_sum,previous_day_admission_adult_covid_confirmed_40-49_7_day_sum,previous_day_admission_adult_covid_confirmed_50-59_7_day_sum,previous_day_admission_adult_covid_confirmed_60-69_7_day_sum,previous_day_admission_adult_covid_confirmed_70-79_7_day_sum,previous_day_admission_adult_covid_confirmed_80+_7_day_sum,previous_day_admission_adult_covid_confirmed_unknown_7_day_sum,previous_day_admission_pediatric_covid_confirmed_7_day_sum,previous_day_covid_ED_visits_7_day_sum,previous_day_admission_adult_covid_suspected_7_day_sum,previous_day_admission_adult_covid_suspected_18-19_7_day_sum,previous_day_admission_adult_covid_suspected_20-29_7_day_sum,previous_day_admission_adult_covid_suspected_30-39_7_day_sum,previous_day_admission_adult_covid_suspected_40-49_7_day_sum,previous_day_admission_adult_covid_suspected_50-59_7_day_sum,previous_day_admission_adult_covid_suspected_60-69_7_day_sum,previous_day_admission_adult_covid_suspected_70-79_7_day_sum,previous_day_admission_adult_covid_suspected_80+_7_day_sum,previous_day_admission_adult_covid_suspected_unknown_7_day_sum,previous_day_admission_pediatric_covid_suspected_7_day_sum,previous_day_total_ED_visits_7_day_sum,previous_day_admission_influenza_confirmed_7_day_sum,geocoded_hospital_address,hhs_ids,previous_day_admission_adult_covid_confirmed_7_day_coverage,previous_day_admission_pediatric_covid_confirmed_7_day_coverage,previous_day_admission_adult_covid_suspected_7_day_coverage,previous_day_admission_pediatric_covid_suspected_7_day_coverage,previous_week_personnel_covid_vaccinated_doses_administered_7_day,total_personnel_covid_vaccinated_doses_none_7_day,total_personnel_covid_vaccinated_doses_one_7_day,total_personnel_covid_vaccinated_doses_all_7_day,previous_week_patients_covid_vaccinated_doses_one_7_day,previous_week_patients_covid_vaccinated_doses_all_7_day,is_corrected
380005,2020/07/31,OR,380005,ASANTE ASHLAND COMMUNITY HOSPITAL,280 MAPLE STREET,ASHLAND,97520,Short Term,41029,true,85.3,85.3,60.3,20,18.9,8.4,8.4,6.7,0,0,60.3,5.7,5.7,-999999,-999999,-999999,-999999,,,,597,597,422,140,132,59,59,47,0,0,422,40,40,15,15,4,-999999,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,4,0,0,0,-999999,0,-999999,-999999,-999999,0,0,16,5,0,0,-999999,-999999,0,-999999,-999999,-999999,0,0,160,,POINT (-122.724664 42.206445),[C380005-A],7,7,7,7,,,,,,,false
522006,2020/07/31,WI,522006,SELECT SPECIALTY HOSPITAL MILWAUKEE,8901 W LINCOLN AVE  2ND FLOOR,WEST ALLIS,53227,Long Term,55079,true,63,63,63,39.6,39.6,0,0,0,0,0,63,0,0,0,0,0,0,,,,441,441,441,277,277,0,0,0,0,0,441,0,0,0,0,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-88.023415 43.0027),"[C522006-B, C522006-A]",7,7,7,7,,,,,,,false
420067,2020/08/07,SC,420067,BEAUFORT COUNTY MEMORIAL HOSPITAL,955 RIBAUT RD,BEAUFORT,29902,Short Term,45013,true,197,,,114.4,,29.9,29.9,29.9,0,0,150,12,12,8.3,8.3,5,5,,,,1379,,,801,,209,209,209,0,0,1050,84,84,58,58,35,35,,,,7,0,0,7,0,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,23,0,-999999,4,-999999,-999999,7,4,-999999,0,0,118,4,,,0,-999999,0,-999999,-999999,-999999,0,0,798,,POINT (-80.688547 32.416512),[C420067-A],7,7,7,7,,,,,,,false
521324,2020/07/31,WI,521324,"ASPIRUS MEDFORD HOSPITAL & CLINICS, INC",135 S GIBSON ST,MEDFORD,54451,Critical Access Hospitals,55119,false,41,33,25,7.9,7,-999999,-999999,-999999,0,0,33,-999999,-999999,0,0,0,0,,,,287,231,175,55,49,12,12,8,0,0,231,21,21,0,0,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,,,,,,,,,,,,23,4,,,,0,-999999,-999999,,-999999,0,,175,,POINT (-90.354025 45.135644),[C521324-A],0,0,7,0,,,,,,,false
192008,2020/07/31,LA,192008,SAGE SPECIALTY  HOSPITAL,8375 FLORIDA BLVD,DENHAM SPRINGS,70726,Long Term,22063,true,56,56,56,34.6,34.6,,,,,,56,0,0,0,0,0,0,,,,392,392,392,242,242,,,,,,392,0,0,0,0,0,0,,,,7,7,7,7,7,0,0,0,0,0,7,5,5,5,5,5,5,0,0,0,14,,0,0,7,0,0,0,7,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,POINT (-90.918946 30.482858),"[C192008-A, C192008-B]",7,5,5,5,,,,,,,false
330127,2020/08/07,NY,330127,JACOBI MEDICAL CENTER,1400 PELHAM PARKWAY SOUTH,BRONX,10461,Short Term,36005,true,1041.4,961.1,514.7,317.4,286.7,15.3,14.7,6.7,-999999,0,586,69.7,60.7,64.9,41.3,4.6,-999999,,,,7290,6728,3603,2222,2007,107,103,47,4,0,4102,488,425,454,289,32,19,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,6,0,0,0,0,0,0,0,0,6,0,65,6,0,0,0,0,0,0,0,0,6,-999999,1627,,POINT (-73.847249 40.857455),[C330127-A],7,7,7,7,,,,,,,false
520083,2020/08/14,WI,520083,SSM HEALTH ST MARY'S HOSPITAL - MADISON,700 SOUTH PARK ST,MADISON,53715,Short Term,55025,true,298.6,279,277.8,289.2,272.8,11.4,11.4,8.4,0,0,298.6,58.3,31.6,45,25.6,-999999,-999999,,,,1493,1395,1389,1446,1364,80,80,59,0,0,1493,408,221,225,128,25,25,,,,5,5,5,5,5,7,7,7,7,7,5,7,7,5,5,7,7,0,0,0,14,0,0,0,-999999,-999999,4,-999999,5,0,0,58,12,0,0,0,-999999,0,-999999,6,-999999,0,0,646,,POINT (-89.400678 43.059124),[C520083-A],7,7,7,7,,,,,,,false
520089,2020/08/14,WI,520089,UNITYPOINT HEALTH - MERITER,202 S PARK ST,MADISON,53715,Short Term,55025,true,325.2,241.7,212.2,244.5,178.5,7.8,7.8,7.2,0,0,299,58.5,12.5,31.3,9.5,-999999,-999999,,,,1951,1450,1273,1467,1071,47,47,43,0,0,1794,351,75,188,57,16,16,,,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,5,0,0,-999999,0,0,-999999,-999999,-999999,0,0,32,26,0,-999999,4,5,-999999,4,6,-999999,0,0,585,,POINT (-89.400896 43.065385),[C520089-A],6,6,6,6,,,,,,,false
460005,2020/08/14,UT,460005,OGDEN REGIONAL MEDICAL CENTER,5475 SOUTH 500 EAST,OGDEN,84405,Short Term,49057,true,249,231,231,85,79.6,7,7,6,0,0,249,31,14,10.7,6.3,-999999,-999999,,,,1743,1617,1617,595,557,49,49,42,0,0,1743,217,98,75,44,22,20,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,-999999,0,0,0,0,0,-999999,0,0,0,0,16,-999999,0,-999999,0,-999999,-999999,0,0,0,0,0,521,,POINT (-111.968622 41.163399),[C460005-A],7,7,7,7,,,,,,,false
452087,2020/07/31,TX,452087,SELECT SPECIALTY HOSPITAL OF LONGVIEW,700 EAST MARSHALL AVE FIRST FLOOR WEST WING,LONGVIEW,75601,Long Term,48183,true,45.9,45.9,45.9,25.3,25.3,0,0,0,0,0,45.9,35.4,35.4,26.1,26.1,0,0,,,,321,321,321,177,177,0,0,0,0,0,321,248,248,183,183,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-94.749951 32.499053),[C452087-A],7,7,7,7,,,,,,,false
521326,2020/08/14,WI,521326,THEDACARE MEDICAL CENTER NEW LONDON,1405 MILL ST,NEW LONDON,54961,Critical Access Hospitals,55087,true,29,29,21,11.6,11.6,4.3,4.3,4.3,0,0,21,0,0,0,0,0,0,,,,203,203,147,81,81,30,30,30,0,0,147,0,0,0,0,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-999999,0,0,0,0,0,0,-999999,0,0,0,169,,POINT (-88.733099 44.381631),[C521326-A],7,7,7,7,,,,,,,false
440153,2020/08/07,TN,440153,TENNOVA HEALTHCARE - NEWPORT MEDICAL CENTER,435 2ND ST,NEWPORT,37821,Short Term,47029,true,48,48,32,32,32,10.1,10.1,9.6,0,0,32,5,5,5,5,-999999,-999999,,,,336,336,224,224,224,71,71,67,0,0,224,35,35,35,35,22,22,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,4,0,-999999,0,0,-999999,0,-999999,0,0,0,59,-999999,0,0,0,0,0,0,-999999,-999999,0,0,462,,POINT (-83.181565 35.965023),[C440153-A],7,7,7,7,,,,,,,false
372007,2020/08/07,OK,372007,"SELECT SPECIALTY HOSPITAL - TULSA/MIDTOWN, LLC","744 WEST 9TH STREET, 5 EAST A & 5 B",TULSA,74127,Long Term,40113,true,40,40,40,29.6,29.6,0,0,0,0,0,40,0,0,0,0,0,0,,,,280,280,280,207,207,0,0,0,0,0,280,0,0,0,0,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,[C372007-A],7,7,7,7,,,,,,,false
181315,2020/08/07,KY,181315,EPHRAIM MCDOWELL FORT LOGAN HOSPITAL,110 METKER TRAIL,STANFORD,40484,Critical Access Hospitals,21137,true,25,25,15.9,13.7,13.7,0,0,0,0,0,15.9,0,0,0,0,0,0,,,,175,125,111,96,96,0,0,0,0,0,111,0,0,0,0,0,0,,,,7,5,7,7,7,7,5,5,5,5,7,7,5,7,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,,POINT (-84.652893 37.543413),[C181315-A],5,5,5,5,,,,,,,false
500051,2020/08/14,WA,500051,OVERLAKE HOSPITAL MEDICAL CENTER,1035-116TH AVE NE,BELLEVUE,98004,Short Term,53033,true,646.4,633.4,305.4,214.7,205.7,21.7,21.7,6,0,0,318.4,32,32,23.9,23.9,-999999,-999999,,,,4525,4434,2138,1503,1440,152,152,42,0,0,2229,224,224,167,167,7,7,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,4,0,0,-999999,0,0,0,-999999,-999999,0,0,100,109,0,9,26,13,8,23,12,18,0,-999999,805,,,[C500051-A],7,3,7,7,,,,,,,false
050423,2020/08/07,CA,050423,PALO VERDE HOSPITAL,250 NORTH FIRST STREET,BLYTHE,92225,Short Term,06065,true,58.3,29,27.2,-999999,-999999,0,0,0,0,0,27.2,-999999,0,0,0,0,0,,,,408,145,136,12,12,0,0,0,0,0,136,8,0,0,0,0,0,,,,7,5,5,5,5,7,7,7,5,5,5,7,5,7,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,,POINT (-114.595479 33.612459),[C050423-A],5,5,5,5,,,,,,,false
050137,2020/08/07,CA,050137,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,13652 CANTARA ST,PANORAMA CITY,91402,Short Term,06037,true,298,243,194,131.1,131.1,27.7,27.7,25.4,0,0,218,44.4,20.4,14.4,14.4,7.1,7,,,,2086,1701,1358,918,918,194,194,178,0,0,1526,311,143,101,101,50,49,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,23,0,4,0,-999999,-999999,5,6,4,0,0,185,7,0,0,-999999,-999999,-999999,-999999,-999999,0,0,0,1061,,POINT (-118.430085 34.21985),[C050137-A],7,7,7,7,,,,,,,false
670053,2020/08/07,TX,670053,ST LUKE'S SUGAR LAND HOSPITAL,1317 LAKE POINTE PARKWAY,SUGAR LAND,77478,Short Term,48157,true,77.6,77.6,63.1,51.1,51.1,8.1,8.1,6.7,0,0,63.1,10.4,10.4,9.7,9.7,4.6,4.1,,,,543,543,442,358,358,57,57,47,0,0,442,73,73,68,68,32,29,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,5,0,0,0,0,-999999,0,-999999,-999999,0,0,23,13,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,0,138,,POINT (-95.621343 29.605141),[C670053-A],7,7,7,7,,,,,,,false
450558,2020/08/07,TX,450558,ABILENE REGIONAL MEDICAL CENTER,6250 HWY 83/84,ABILENE,79606,Short Term,48441,true,110.9,106.9,88.7,72.7,72.6,12.6,12.6,12.1,0,0,92.7,14,14,13.3,13.3,10.7,10.6,,,,776,748,621,509,508,88,88,85,0,0,649,98,98,93,93,75,74,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,-999999,0,0,0,0,0,0,0,-999999,0,0,31,-999999,0,0,0,0,0,-999999,0,0,0,0,337,,POINT (-99.742598 32.373951),"[C450558-A, C450558-B]",7,7,7,7,,,,,,,false
161370,2020/08/07,IA,161370,LORING HOSPITAL,211 HIGHLAND AVENUE PO BOX 217,SAC CITY,50583,Critical Access Hospitals,19161,false,15.7,15.7,15,-999999,-999999,0,0,0,0,0,15,0,0,0,0,0,0,,,,110,110,105,22,22,0,0,0,0,0,105,0,0,0,0,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,,POINT (-94.977996 42.418656),[C161370-A],7,7,7,7,,,,,,,false
500039,2020/08/14,WA,500039,HARRISON MEMORIAL HOSPITAL,2520 CHERRY AVENUE,BREMERTON,98310,Short Term,53035,true,173.3,135.3,80.3,41.1,47,-999999,-999999,-999999,-999999,0,118,-999999,-999999,-999999,-999999,-999999,-999999,,,,1213,947,562,288,235,18,17,10,-999999,0,826,20,20,16,16,8,-999999,,,,7,7,7,7,5,7,7,5,7,5,7,7,7,7,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,-999999,0,0,0,0,0,0,-999999,0,0,-999999,904,,POINT (-122.62601 47.583429),"[C500039-A, C500039-B]",7,7,7,7,,,,,,,false
390058,2020/08/07,PA,390058,UPMC CARLISLE,361 ALEXANDER SPRING ROAD,CARLISLE,17015,Short Term,42041,true,80,80,70.6,65.9,65.9,6.9,6.9,-999999,0,0,70.6,11.7,11.7,10.3,10.3,-999999,-999999,,,,560,560,494,461,461,48,48,18,0,0,494,82,82,72,72,21,12,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,30,0,-999999,-999999,0,-999999,-999999,9,14,0,0,441,,POINT (-77.223581 40.184787),[C390058-A],6,6,7,6,,,,,,,false
342012,2020/07/31,NC,342012,KINDRED HOSPITAL GREENSBORO,2401 SOUTHSIDE BLVD,GREENSBORO,27406,Long Term,37081,true,101,101,40,37.9,37.9,-999999,-999999,0,0,0,40,6,6,6,6,-999999,0,,,,707,707,280,265,265,-999999,-999999,0,0,0,280,42,42,42,42,-999999,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-79.771115 36.048834),[C342012-A],0,0,0,0,,,,,,,false
521354,2020/07/31,WI,521354,SOUTHWEST HEALTH CENTER,1400 EAST SIDE RD,PLATTEVILLE,53818,Critical Access Hospitals,55043,true,33.5,25,25,6.5,6.5,-999999,-999999,-999999,0,0,25,0,0,0,0,0,0,,,,67,50,50,13,13,-999999,-999999,-999999,0,0,50,0,0,0,0,0,0,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,-999999,0,0,0,-999999,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,47,,POINT (-90.455783 42.719781),[C521354-A],2,2,2,2,,,,,,,false
400113,2020/08/07,PR,400113,HOSPITAL SAN CRISTOBAL,CARR 506 KM 1 0,COTO LAUREL,00780,Short Term,72113,true,137.4,118.7,104.6,67,64.4,-999999,-999999,-999999,0,0,125,20,8,10.3,8,0,0,,,,962,831,732,469,451,24,24,13,0,0,875,140,56,72,56,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,6,0,6,0,0,0,0,56,-999999,0,0,0,0,0,0,0,-999999,0,0,301,,,[C400113-A],7,7,7,7,,,,,,,false
360078,2020/07/31,OH,360078,UNIVERSITY HOSPITALS PORTAGE MEDICAL CENTER,6847 N CHESTNUT,RAVENNA,44266,Short Term,39133,true,,,100,78,78,7,7,4,0,0,100,8,8,-999999,-999999,-999999,-999999,,,,,,700,546,546,49,49,28,0,0,700,56,56,7,7,14,14,,,,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-81.245908 41.176788),[C360078-A],0,0,0,0,,,,,,,false
100137,2020/08/07,FL,100137,ADVENTHEALTH HEART OF FLORIDA,40100 HWY 27,DAVENPORT,33837,Short Term,12105,true,398.7,369.7,369.7,106,106,22,18.5,15.8,-999999,-999999,362.7,15,15,12.2,12.2,9,6.3,,,,2392,2218,2218,636,636,132,111,95,21,13,2176,90,90,73,73,54,38,,,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,,,,,,,,,0,0,,24,,,,,,,,,24,0,,,POINT (-81.639951 28.179726),[C100137-A],6,6,6,6,,,,,,,false
100140,2020/08/07,FL,100140,BAPTIST MEDICAL CENTER - NASSAU,1250 S 18TH ST,FERNANDINA BEACH,32034,Short Term,12089,true,85,68,68,36.9,36.9,6.3,4,4,-999999,0,85,8,8,6.6,6.6,-999999,-999999,,,,595,476,476,258,258,44,28,28,16,0,595,56,56,46,46,-999999,-999999,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,,,,,,,,,0,0,,6,,,,,,,,,6,0,,,POINT (-81.449462 30.653028),[C100140-A],7,7,7,7,,,,,,,false
501324,2020/07/31,WA,501324,THREE RIVERS HOSPITAL,507 HOSPITAL WAY,BREWSTER,98812,Critical Access Hospitals,53047,false,25,,9.2,-999999,-999999,-999999,-999999,-999999,0,0,10,0,,0,,,,,,,150,,55,20,20,-999999,-999999,-999999,0,0,60,0,,0,,,,,,,6,0,6,6,6,6,5,5,5,5,6,6,0,6,0,0,0,0,0,0,-999999,,,,,-999999,,,,0,,13,-999999,,,,-999999,,,,,0,,55,,POINT (-119.782687 48.106824),[C501324-A],5,0,5,0,,,,,,,false
100057,2020/07/31,FL,100057,ADVENTHEALTH WATERMAN,1000 WATERMAN WAY,TAVARES,32778,Short Term,12069,true,463,392,392,187.3,178,36,28.4,28.1,7.6,0,460.4,40,40,23,23,6.4,6.1,,,,3241,2744,2744,1311,1246,252,199,197,53,0,3223,280,280,161,161,45,43,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,8,,,,,,,,,8,-999999,,26,,,,,,,,,26,0,,,POINT (-81.71021 28.822351),[C100057-A],7,7,7,6,,,,,,,false
520109,2020/08/07,WI,520109,MILE BLUFF MEDICAL CENTER,1050 DIVISION ST,MAUSTON,53948,Short Term,55057,false,26,26,26,5,4.2,-999999,-999999,-999999,0,0,26,0,0,0,0,0,0,,,,156,156,156,30,25,5,5,5,0,0,156,0,0,0,0,0,0,,,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,-999999,0,0,0,0,0,-999999,0,0,0,0,17,-999999,0,0,0,0,0,-999999,0,0,0,0,177,,POINT (-90.076777 43.783199),[C520109-A],6,6,6,6,,,,,,,false
240100,2020/07/31,MN,240100,SANFORD BEMIDJI MEDICAL CENTER,1300 ANNE ST NW,BEMIDJI,56601,Short Term,27007,true,118,,,80.7,53.9,5.3,4.9,-999999,-999999,0,118,8.1,,7,7,-999999,-999999,,,,826,,,565,377,37,34,22,-999999,0,826,57,,28,28,-999999,-999999,,,,7,0,0,7,7,7,7,7,7,7,7,7,0,4,4,7,7,0,0,0,4,0,-999999,0,0,0,-999999,-999999,0,0,0,8,11,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,-999999,78,,POINT (-94.898319 47.50501),[C240100-A],7,7,7,7,,,,,,,false
521303,2020/08/14,WI,521303,THEDACARE MEDICAL CENTER - WILD ROSE INC,601 GROVE AVE,WILD ROSE,54984,Critical Access Hospitals,55137,false,18,18,12,-999999,-999999,0,0,0,0,0,12,0,0,0,0,0,0,,,,126,126,84,16,16,0,0,0,0,0,84,0,0,0,0,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999999,0,0,0,0,0,0,0,0,0,0,0,79,,POINT (-89.245704 44.183143),[C521303-A],7,7,7,7,,,,,,,false
441305,2020/08/07,TN,441305,MACON COMMUNITY HOSPITAL,204 MEDICAL DRIVE,LAFAYETTE,37083,Critical Access Hospitals,47111,true,35,33,23,15.9,15.9,-999999,-999999,-999999,0,0,25,0,0,0,0,0,0,,,,245,231,161,111,111,16,16,10,0,0,175,0,0,0,0,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999999,-999999,0,0,0,-999999,0,-999999,0,0,0,0,172,,POINT (-86.025367 36.519696),[C441305-A],7,7,7,7,,,,,,,false
360032,2020/07/31,OH,360032,GRAND LAKE HEALTH SYSTEM,200 SAINT CLAIR STREET,SAINT MARYS,45885,Short Term,39011,true,64,55.2,27,10.6,10.6,-999999,-999999,-999999,0,0,29,6,6,-999999,-999999,0,0,,,,320,331,189,74,74,5,5,5,0,0,203,42,42,14,14,0,0,,,,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-84.370053 40.544248),[C360032-A],0,0,0,0,,,,,,,false
151320,2020/08/07,IN,151320,IU HEALTH JAY,500 W VOTAW ST,PORTLAND,47371,Critical Access Hospitals,18075,false,33,33,33,-999999,-999999,-999999,-999999,0,0,0,33,0,0,0,0,0,0,,,,231,231,231,10,10,5,5,0,0,0,231,0,0,0,0,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,,POINT (-84.983969 40.439368),[C151320-A],7,7,7,7,,,,,,,false
110064,2020/08/07,GA,110064,PIEDMONT COLUMBUS REGIONAL MIDTOWN,710 CENTER STREET,COLUMBUS,31901,Short Term,13215,true,0,,,0,,37,,,,,0,0,,0,,,,,,,0,,,0,,259,,,,,0,0,,0,,,,,,,7,0,0,7,0,7,0,0,0,0,7,7,0,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-84.981978 32.481714),"[C110064-B, C110064-A]",0,0,0,0,,,,,,,false
450087,2020/08/07,TX,450087,MEDICAL CITY NORTH HILLS,4401 BOOTH CALLOWAY ROAD,NORTH RICHLAND HILLS,76180,Short Term,48439,true,116,116,107.7,104.1,104.1,13.7,13.7,11.3,0,0,107.7,18.4,18.4,16.7,16.7,5.4,5.1,,,,812,812,754,729,729,96,96,79,0,0,754,129,129,117,117,38,36,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,13,0,-999999,0,0,4,-999999,4,-999999,-999999,0,67,21,0,-999999,-999999,-999999,7,4,4,-999999,0,0,568,,POINT (-97.212235 32.829311),[C450087-A],7,7,7,7,,,,,,,false
010086,2020/07/31,AL,010086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,35594,Short Term,01093,false,52,52,45,8.4,8.4,-999999,-999999,-999999,0,0,45,4,4,0,0,0,0,,,,364,364,315,59,59,23,23,12,0,0,315,28,28,0,0,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,,,,,,,-999999,-999999,8,,0,8,,,,,-999999,-999999,-999999,,5,,0,171,,POINT (-87.8244 33.929257),[C010086-A],0,7,0,7,,,,,,,false
